_start,_end,_type,link,status,start_date,end_date,sourceID
222156,142864,intermediary_of,intermediary of,,,,Panama Papers
218912,144074,intermediary_of,intermediary of,,,,Panama Papers
214687,144061,intermediary_of,intermediary of,,,,Panama Papers
222155,142899,intermediary_of,intermediary of,,,,Panama Papers
222155,142904,intermediary_of,intermediary of,,,,Panama Papers
222155,142993,intermediary_of,intermediary of,,,,Panama Papers
222155,143320,intermediary_of,intermediary of,,,,Panama Papers
222155,143324,intermediary_of,intermediary of,,,,Panama Papers
214687,79039,intermediary_of,intermediary of,,,,Panama Papers
218311,143381,intermediary_of,intermediary of,,,,Panama Papers
222155,141984,intermediary_of,intermediary of,,,,Panama Papers
222155,141222,intermediary_of,intermediary of,,,,Panama Papers
222156,141988,intermediary_of,intermediary of,,,,Panama Papers
222155,141994,intermediary_of,intermediary of,,,,Panama Papers
222155,141993,intermediary_of,intermediary of,,,,Panama Papers
222155,142105,intermediary_of,intermediary of,,,,Panama Papers
222155,142106,intermediary_of,intermediary of,,,,Panama Papers
216317,142777,intermediary_of,intermediary of,,,,Panama Papers
222155,143447,intermediary_of,intermediary of,,,,Panama Papers
218924,144140,intermediary_of,intermediary of,,,,Panama Papers
218924,144215,intermediary_of,intermediary of,,,,Panama Papers
216156,144228,intermediary_of,intermediary of,,,,Panama Papers
222155,144421,intermediary_of,intermediary of,,,,Panama Papers
222155,144457,intermediary_of,intermediary of,,,,Panama Papers
222155,144982,intermediary_of,intermediary of,,,,Panama Papers
222155,144458,intermediary_of,intermediary of,,,,Panama Papers
222155,145009,intermediary_of,intermediary of,,,,Panama Papers
222155,145028,intermediary_of,intermediary of,,,,Panama Papers
225286,142042,intermediary_of,intermediary of,,,,Panama Papers
218311,142043,intermediary_of,intermediary of,,,,Panama Papers
214687,142122,intermediary_of,intermediary of,,,,Panama Papers
216317,142101,intermediary_of,intermediary of,,,,Panama Papers
222156,142153,intermediary_of,intermediary of,,,,Panama Papers
214687,143302,intermediary_of,intermediary of,,,,Panama Papers
216156,142185,intermediary_of,intermediary of,,,,Panama Papers
226056,145789,intermediary_of,intermediary of,,,,Panama Papers
225286,146751,intermediary_of,intermediary of,,,,Panama Papers
216154,145808,intermediary_of,intermediary of,,,,Panama Papers
218153,145791,intermediary_of,intermediary of,,,,Panama Papers
215645,141916,intermediary_of,intermediary of,,,,Panama Papers
222155,141847,intermediary_of,intermediary of,,,,Panama Papers
222155,141853,intermediary_of,intermediary of,,,,Panama Papers
222156,141862,intermediary_of,intermediary of,,,,Panama Papers
214687,142294,intermediary_of,intermediary of,,,,Panama Papers
218924,143615,intermediary_of,intermediary of,,,,Panama Papers
216156,143727,intermediary_of,intermediary of,,,,Panama Papers
221307,143677,intermediary_of,intermediary of,,,,Panama Papers
217789,143711,intermediary_of,intermediary of,,,,Panama Papers
218924,143244,intermediary_of,intermediary of,,,,Panama Papers
222155,143790,intermediary_of,intermediary of,,,,Panama Papers
222155,143817,intermediary_of,intermediary of,,,,Panama Papers
222155,143835,intermediary_of,intermediary of,,,,Panama Papers
222155,143836,intermediary_of,intermediary of,,,,Panama Papers
222156,142842,intermediary_of,intermediary of,,,,Panama Papers
218311,143171,intermediary_of,intermediary of,,,,Panama Papers
216156,143191,intermediary_of,intermediary of,,,,Panama Papers
216317,143285,intermediary_of,intermediary of,,,,Panama Papers
218924,144070,intermediary_of,intermediary of,,,,Panama Papers
218974,145498,intermediary_of,intermediary of,,,,Panama Papers
216317,77336,intermediary_of,intermediary of,,,,Panama Papers
225286,147463,intermediary_of,intermediary of,,,,Panama Papers
216317,147470,intermediary_of,intermediary of,,,,Panama Papers
216317,148022,intermediary_of,intermediary of,,,,Panama Papers
222156,142556,intermediary_of,intermediary of,,,,Panama Papers
216154,142891,intermediary_of,intermediary of,,,,Panama Papers
225286,142916,intermediary_of,intermediary of,,,,Panama Papers
225286,142983,intermediary_of,intermediary of,,,,Panama Papers
216156,144252,intermediary_of,intermediary of,,,,Panama Papers
214687,145499,intermediary_of,intermediary of,,,,Panama Papers
224844,144645,intermediary_of,intermediary of,,,,Panama Papers
222155,145032,intermediary_of,intermediary of,,,,Panama Papers
222155,145033,intermediary_of,intermediary of,,,,Panama Papers
218311,145619,intermediary_of,intermediary of,,,,Panama Papers
222155,145636,intermediary_of,intermediary of,,,,Panama Papers
226056,145500,intermediary_of,intermediary of,,,,Panama Papers
222155,145657,intermediary_of,intermediary of,,,,Panama Papers
222155,145650,intermediary_of,intermediary of,,,,Panama Papers
214687,78480,intermediary_of,intermediary of,,,,Panama Papers
222155,145897,intermediary_of,intermediary of,,,,Panama Papers
222155,145898,intermediary_of,intermediary of,,,,Panama Papers
219458,147043,intermediary_of,intermediary of,,,,Panama Papers
222155,145933,intermediary_of,intermediary of,,,,Panama Papers
222155,145932,intermediary_of,intermediary of,,,,Panama Papers
218924,145912,intermediary_of,intermediary of,,,,Panama Papers
222155,145958,intermediary_of,intermediary of,,,,Panama Papers
222155,145957,intermediary_of,intermediary of,,,,Panama Papers
216156,146469,intermediary_of,intermediary of,,,,Panama Papers
222155,146222,intermediary_of,intermediary of,,,,Panama Papers
222155,146223,intermediary_of,intermediary of,,,,Panama Papers
222155,146226,intermediary_of,intermediary of,,,,Panama Papers
225286,143811,intermediary_of,intermediary of,,,,Panama Papers
218311,143831,intermediary_of,intermediary of,,,,Panama Papers
222156,143885,intermediary_of,intermediary of,,,,Panama Papers
222155,143887,intermediary_of,intermediary of,,,,Panama Papers
222155,143888,intermediary_of,intermediary of,,,,Panama Papers
222155,143900,intermediary_of,intermediary of,,,,Panama Papers
222155,143901,intermediary_of,intermediary of,,,,Panama Papers
222155,143928,intermediary_of,intermediary of,,,,Panama Papers
217933,144319,intermediary_of,intermediary of,,,,Panama Papers
222155,144302,intermediary_of,intermediary of,,,,Panama Papers
222155,144303,intermediary_of,intermediary of,,,,Panama Papers
214687,144738,intermediary_of,intermediary of,,,,Panama Papers
222155,144761,intermediary_of,intermediary of,,,,Panama Papers
222155,144762,intermediary_of,intermediary of,,,,Panama Papers
222155,144768,intermediary_of,intermediary of,,,,Panama Papers
216317,146835,intermediary_of,intermediary of,,,,Panama Papers
218311,147139,intermediary_of,intermediary of,,,,Panama Papers
225286,147228,intermediary_of,intermediary of,,,,Panama Papers
225286,147670,intermediary_of,intermediary of,,,,Panama Papers
222155,147717,intermediary_of,intermediary of,,,,Panama Papers
222155,147721,intermediary_of,intermediary of,,,,Panama Papers
222155,147718,intermediary_of,intermediary of,,,,Panama Papers
216156,147686,intermediary_of,intermediary of,,,,Panama Papers
222156,144034,intermediary_of,intermediary of,,,,Panama Papers
218924,144081,intermediary_of,intermediary of,,,,Panama Papers
218924,144082,intermediary_of,intermediary of,,,,Panama Papers
218912,145607,intermediary_of,intermediary of,,,,Panama Papers
215875,145309,intermediary_of,intermediary of,,,,Panama Papers
218311,145278,intermediary_of,intermediary of,,,,Panama Papers
222155,145671,intermediary_of,intermediary of,,,,Panama Papers
222155,145666,intermediary_of,intermediary of,,,,Panama Papers
218311,145640,intermediary_of,intermediary of,,,,Panama Papers
222155,143941,intermediary_of,intermediary of,,,,Panama Papers
222155,143940,intermediary_of,intermediary of,,,,Panama Papers
225286,144381,intermediary_of,intermediary of,,,,Panama Papers
222155,149270,intermediary_of,intermediary of,,,,Panama Papers
224844,149454,intermediary_of,intermediary of,,,,Panama Papers
218924,144336,intermediary_of,intermediary of,,,,Panama Papers
216156,145345,intermediary_of,intermediary of,,,,Panama Papers
222156,145589,intermediary_of,intermediary of,,,,Panama Papers
225286,145594,intermediary_of,intermediary of,,,,Panama Papers
214687,147090,intermediary_of,intermediary of,,,,Panama Papers
222155,146643,intermediary_of,intermediary of,,,,Panama Papers
222155,144802,intermediary_of,intermediary of,,,,Panama Papers
222155,144803,intermediary_of,intermediary of,,,,Panama Papers
222155,144815,intermediary_of,intermediary of,,,,Panama Papers
222155,144848,intermediary_of,intermediary of,,,,Panama Papers
222155,144857,intermediary_of,intermediary of,,,,Panama Papers
219458,145999,intermediary_of,intermediary of,,,,Panama Papers
222155,144864,intermediary_of,intermediary of,,,,Panama Papers
216317,145462,intermediary_of,intermediary of,,,,Panama Papers
218311,145515,intermediary_of,intermediary of,,,,Panama Papers
218924,146512,intermediary_of,intermediary of,,,,Panama Papers
218924,147113,intermediary_of,intermediary of,,,,Panama Papers
222155,147099,intermediary_of,intermediary of,,,,Panama Papers
216317,118048,intermediary_of,intermediary of,,,,Panama Papers
218924,148893,intermediary_of,intermediary of,,,,Panama Papers
216156,150713,intermediary_of,intermediary of,,,,Panama Papers
222155,151239,intermediary_of,intermediary of,,,,Panama Papers
222155,151245,intermediary_of,intermediary of,,,,Panama Papers
222155,151246,intermediary_of,intermediary of,,,,Panama Papers
218924,152714,intermediary_of,intermediary of,,,,Panama Papers
222155,152399,intermediary_of,intermediary of,,,,Panama Papers
222155,152402,intermediary_of,intermediary of,,,,Panama Papers
222155,152400,intermediary_of,intermediary of,,,,Panama Papers
222155,152403,intermediary_of,intermediary of,,,,Panama Papers
222155,152409,intermediary_of,intermediary of,,,,Panama Papers
222155,152410,intermediary_of,intermediary of,,,,Panama Papers
222155,152418,intermediary_of,intermediary of,,,,Panama Papers
222155,145104,intermediary_of,intermediary of,,,,Panama Papers
222156,145107,intermediary_of,intermediary of,,,,Panama Papers
222155,145108,intermediary_of,intermediary of,,,,Panama Papers
222155,145112,intermediary_of,intermediary of,,,,Panama Papers
222155,145126,intermediary_of,intermediary of,,,,Panama Papers
225286,146490,intermediary_of,intermediary of,,,,Panama Papers
214687,147088,intermediary_of,intermediary of,,,,Panama Papers
222156,146316,intermediary_of,intermediary of,,,,Panama Papers
220649,146892,intermediary_of,intermediary of,,,,Panama Papers
218924,146661,intermediary_of,intermediary of,,,,Panama Papers
222156,146905,intermediary_of,intermediary of,,,,Panama Papers
222156,145563,intermediary_of,intermediary of,,,,Panama Papers
215645,146455,intermediary_of,intermediary of,,,,Panama Papers
215645,148356,intermediary_of,intermediary of,,,,Panama Papers
222156,149020,intermediary_of,intermediary of,,,,Panama Papers
220649,147644,intermediary_of,intermediary of,,,,Panama Papers
222155,148888,intermediary_of,intermediary of,,,,Panama Papers
222155,148889,intermediary_of,intermediary of,,,,Panama Papers
222155,148900,intermediary_of,intermediary of,,,,Panama Papers
222155,148896,intermediary_of,intermediary of,,,,Panama Papers
222155,148993,intermediary_of,intermediary of,,,,Panama Papers
216317,148842,intermediary_of,intermediary of,,,,Panama Papers
222155,149002,intermediary_of,intermediary of,,,,Panama Papers
222155,149052,intermediary_of,intermediary of,,,,Panama Papers
222155,149053,intermediary_of,intermediary of,,,,Panama Papers
222155,149056,intermediary_of,intermediary of,,,,Panama Papers
222155,149071,intermediary_of,intermediary of,,,,Panama Papers
222155,149072,intermediary_of,intermediary of,,,,Panama Papers
218311,149593,intermediary_of,intermediary of,,,,Panama Papers
219458,150846,intermediary_of,intermediary of,,,,Panama Papers
218924,147340,intermediary_of,intermediary of,,,,Panama Papers
222155,147869,intermediary_of,intermediary of,,,,Panama Papers
216156,147826,intermediary_of,intermediary of,,,,Panama Papers
222155,152431,intermediary_of,intermediary of,,,,Panama Papers
222155,152698,intermediary_of,intermediary of,,,,Panama Papers
222155,152432,intermediary_of,intermediary of,,,,Panama Papers
222155,154946,intermediary_of,intermediary of,,,,Panama Papers
222155,152699,intermediary_of,intermediary of,,,,Panama Papers
218924,155009,intermediary_of,intermediary of,,,,Panama Papers
222155,154957,intermediary_of,intermediary of,,,,Panama Papers
216156,155517,intermediary_of,intermediary of,,,,Panama Papers
225286,150216,intermediary_of,intermediary of,,,,Panama Papers
222156,150147,intermediary_of,intermediary of,,,,Panama Papers
216317,146962,intermediary_of,intermediary of,,,,Panama Papers
218311,147612,intermediary_of,intermediary of,,,,Panama Papers
218924,148748,intermediary_of,intermediary of,,,,Panama Papers
215875,74457,intermediary_of,intermediary of,,,,Panama Papers
218924,148764,intermediary_of,intermediary of,,,,Panama Papers
221307,147199,intermediary_of,intermediary of,,,,Panama Papers
218924,149181,intermediary_of,intermediary of,,,,Panama Papers
215645,149306,intermediary_of,intermediary of,,,,Panama Papers
216317,149671,intermediary_of,intermediary of,,,,Panama Papers
222156,149036,intermediary_of,intermediary of,,,,Panama Papers
218311,148376,intermediary_of,intermediary of,,,,Panama Papers
215875,148296,intermediary_of,intermediary of,,,,Panama Papers
226727,148404,intermediary_of,intermediary of,,,,Panama Papers
222155,149340,intermediary_of,intermediary of,,,,Panama Papers
222155,149343,intermediary_of,intermediary of,,,,Panama Papers
222155,149348,intermediary_of,intermediary of,,,,Panama Papers
216317,148843,intermediary_of,intermediary of,,,,Panama Papers
214687,148915,intermediary_of,intermediary of,,,,Panama Papers
218153,151698,intermediary_of,intermediary of,,,,Panama Papers
222155,151741,intermediary_of,intermediary of,,,,Panama Papers
214687,151536,intermediary_of,intermediary of,,,,Panama Papers
216317,118506,intermediary_of,intermediary of,,,,Panama Papers
222155,147170,intermediary_of,intermediary of,,,,Panama Papers
215645,147913,intermediary_of,intermediary of,,,,Panama Papers
216156,147927,intermediary_of,intermediary of,,,,Panama Papers
218924,149350,intermediary_of,intermediary of,,,,Panama Papers
215875,150050,intermediary_of,intermediary of,,,,Panama Papers
214494,150119,intermediary_of,intermediary of,,,,Panama Papers
222155,150014,intermediary_of,intermediary of,,,,Panama Papers
227093,150021,intermediary_of,intermediary of,,,,Panama Papers
220682,150024,intermediary_of,intermediary of,,,,Panama Papers
218924,150480,intermediary_of,intermediary of,,,,Panama Papers
