geonameid,name,country,subcountry,country_code
540771,Kronstadt,Russia,St.-Petersburg,RUS
541404,Krasnyy Sulin,Russia,Rostov,RUS
541406,Biryulëvo Zapadnoye,Russia,Moscow Oblast,RUS
542000,Krasnoye Selo,Russia,St.-Petersburg,RUS
542184,Krasnovishersk,Russia,Perm Krai,RUS
542199,Krasnoufimsk,Russia,Sverdlovsk Oblast,RUS
542327,Krasnokamsk,Russia,Perm Krai,RUS
542334,Krasnogvardeyskoye,Russia,Stavropol Kray,RUS
542374,Krasnogorsk,Russia,Moscow Oblast,RUS
542420,Krasnodar,Russia,Krasnodar Krai,RUS
542461,Krasnoarmeyskaya,Russia,Krasnodar Krai,RUS
542463,Krasnoarmeysk,Russia,Moscow Oblast,RUS
542464,Krasnoarmeysk,Russia,Saratov Oblast,RUS
542634,Presnenskiy,Russia,Moscow,RUS
543018,Koz’modem’yansk,Russia,Mariy-El Republic,RUS
543254,Kozhukhovo,Russia,Moscow Oblast,RUS
543344,Kozeyevo,Russia,Moscow,RUS
543348,Kozel’sk,Russia,Kaluga Oblast,RUS
543436,Kovylkino,Russia,Mordoviya Republic,RUS
543460,Kovrov,Russia,Vladimir Oblast,RUS
543508,Kovdor,Russia,Murmansk,RUS
543605,Kotovsk,Russia,Tambov Oblast,RUS
543633,Kotovo,Russia,Volgograd Oblast,RUS
543704,Kotlas,Russia,Arkhangelskaya,RUS
543728,Kotel’nikovo,Russia,Volgograd Oblast,RUS
543731,Kotel’niki,Russia,Moscow Oblast,RUS
543737,Kotel’nich,Russia,Kirov Oblast,RUS
543878,Kostroma,Russia,Kostroma Oblast,RUS
543899,Kostomuksha,Russia,Karelia,RUS
544293,Kosaya Gora,Russia,Tula Oblast,RUS
544370,Koryazhma,Russia,Arkhangelskaya,RUS
544896,Korenovsk,Russia,Krasnodar Krai,RUS
545277,Konstantinovsk,Russia,Rostov,RUS
545626,Kondopoga,Russia,Karelia,RUS
545673,Konakovo,Russia,Tver Oblast,RUS
545788,Kommunar,Russia,Leningradskaya Oblast',RUS
546105,Kolpino,Russia,St.-Petersburg,RUS
546225,Kolomyagi,Russia,St.-Petersburg,RUS
546230,Kolomna,Russia,Moscow Oblast,RUS
546244,Kolomenskoye,Russia,Moscow,RUS
546521,Kol’chugino,Russia,Vladimir Oblast,RUS
546672,Kokhma,Russia,Ivanovo Oblast,RUS
547475,Klintsy,Russia,Bryansk Oblast,RUS
547523,Klin,Russia,Moscow Oblast,RUS
547560,Klimovsk,Russia,Moscow Oblast,RUS
547840,Kizlyar,Russia,Dagestan,RUS
547849,Kizilyurt,Russia,Dagestan,RUS
547875,Kizel,Russia,Perm Krai,RUS
548114,Kislovodsk,Russia,Stavropol Kray,RUS
548278,Kirzhach,Russia,Vladimir Oblast,RUS
548330,Kirsanov,Russia,Tambov Oblast,RUS
548391,Kirovsk,Russia,Murmansk,RUS
548392,Kirovsk,Russia,Leningradskaya Oblast',RUS
548395,Kirovo-Chepetsk,Russia,Kirov Oblast,RUS
548408,Kirov,Russia,Kirov Oblast,RUS
548410,Kirov,Russia,Kaluga Oblast,RUS
548442,Kirishi,Russia,Leningradskaya Oblast',RUS
548506,Kireyevsk,Russia,Tula Oblast,RUS
548602,Kingisepp,Russia,Leningradskaya Oblast',RUS
548605,Kineshma,Russia,Ivanovo Oblast,RUS
548622,Kinel’-Cherkassy,Russia,Samara Oblast,RUS
548625,Kinel’,Russia,Samara Oblast,RUS
548652,Kimry,Russia,Tver Oblast,RUS
548658,Kimovsk,Russia,Tula Oblast,RUS
549373,Khot'kovo,Russia,Moscow Oblast,RUS
549424,Khosta,Russia,Krasnodar Krai,RUS
549479,Khoroshëvo-Mnevniki,Russia,Moscow Oblast,RUS
549741,Kholmskiy,Russia,Krasnodar Krai,RUS
550280,Khimki,Russia,Moscow Oblast,RUS
550478,Khasavyurt,Russia,Dagestan,RUS
550671,Kharabali,Russia,Astrakhan Oblast,RUS
550846,Khadyzhensk,Russia,Krasnodar Krai,RUS
551487,Kazan,Russia,Tatarstan Republic,RUS
551794,Katav-Ivanovsk,Russia,Chelyabinsk,RUS
551835,Kastanayevo,Russia,Moscow Oblast,RUS
551847,Kaspiysk,Russia,Dagestan,RUS
551891,Kasimov,Russia,Ryazan Oblast,RUS
551964,Kashira,Russia,Moscow Oblast,RUS
551986,Kashin,Russia,Tver Oblast,RUS
552920,Karachev,Russia,Bryansk Oblast,RUS
552924,Karachayevsk,Russia,Karachayevo-Cherkesiya Republic,RUS
552951,Karabulak,Russia,Ingushetiya Republic,RUS
552977,Karabanovo,Russia,Vladimir Oblast,RUS
553034,Kapotnya,Russia,Moscow,RUS
553092,Kantyshevo,Russia,Ingushetiya Republic,RUS
553152,Kanevskaya,Russia,Krasnodar Krai,RUS
553190,Kandalaksha,Russia,Murmansk,RUS
553216,Kanash,Russia,Chuvashia,RUS
553248,Kamyzyak,Russia,Astrakhan Oblast,RUS
553287,Kamyshin,Russia,Volgograd Oblast,RUS
553399,Kamensk-Shakhtinsky,Russia,Rostov,RUS
553915,Kaluga,Russia,Kaluga Oblast,RUS
554199,Kalininsk,Russia,Saratov Oblast,RUS
554233,Korolev,Russia,Moscow Oblast,RUS
554234,Kaliningrad,Russia,Kaliningrad Oblast,RUS
554397,Kalach-na-Donu,Russia,Volgograd Oblast,RUS
554410,Kalach,Russia,Voronezh Oblast,RUS
554599,Kachkanar,Russia,Sverdlovsk Oblast,RUS
554679,Kabanovo,Russia,Moscow Oblast,RUS
554770,Izobil’nyy,Russia,Stavropol Kray,RUS
554787,Izmaylovo,Russia,Moscow Oblast,RUS
554840,Izhevsk,Russia,Udmurtiya Republic,RUS
554894,Izberbash,Russia,Dagestan,RUS
555111,Ivanteyevka,Russia,Moscow Oblast,RUS
555129,Ivanovskoye,Russia,Moscow,RUS
555312,Ivanovo,Russia,Ivanovo Oblast,RUS
555746,Istra,Russia,Moscow Oblast,RUS
555980,Ishimbay,Russia,Bashkortostan Republic,RUS
556230,Ipatovo,Russia,Stavropol Kray,RUS
556283,Inza,Russia,Ulyanovsk,RUS
556320,Inozemtsevo,Russia,Stavropol Kray,RUS
556951,Il’skiy,Russia,Krasnodar Krai,RUS
557469,Igra,Russia,Udmurtiya Republic,RUS
557775,Gus’-Khrustal’nyy,Russia,Vladimir Oblast,RUS
557882,Gusev,Russia,Kaliningrad Oblast,RUS
558066,Gul’kevichi,Russia,Krasnodar Krai,RUS
558082,Gukovo,Russia,Rostov,RUS
558118,Gudermes,Russia,Chechnya,RUS
558146,Gubkin,Russia,Belgorod Oblast,RUS
558209,Gubakha,Russia,Perm Krai,RUS
558236,Gryazovets,Russia,Vologda Oblast,RUS
558312,Gryazi,Russia,Lipetsk Oblast,RUS
558418,Groznyy,Russia,Chechnya,RUS
558799,Gribanovskiy,Russia,Voronezh Oblast,RUS
559029,Grazhdanka,Russia,St.-Petersburg,RUS
559317,Goryachiy Klyuch,Russia,Krasnodar Krai,RUS
559320,Goryachevodskiy,Russia,Stavropol Kray,RUS
559654,Gorodishche,Russia,Volgograd Oblast,RUS
559678,Gorodets,Russia,Nizhny Novgorod Oblast,RUS
560142,Gorelovo,Russia,St.-Petersburg,RUS
560465,Gol’yanovo,Russia,Moscow,RUS
560756,Golitsyno,Russia,Moscow Oblast,RUS
561347,Glazov,Russia,Udmurtiya Republic,RUS
561515,Giaginskaya,Russia,Adygeya Republic,RUS
561627,Georgiyevsk,Russia,Stavropol Kray,RUS
561667,Gelendzhik,Russia,Krasnodar Krai,RUS
561731,Gay,Russia,Orenburg Oblast,RUS
561762,Gavrilov-Yam,Russia,Yaroslavl Oblast,RUS
561887,Gatchina,Russia,Leningradskaya Oblast',RUS
562161,Galich,Russia,Kostroma Oblast,RUS
562237,Gagarin,Russia,Smolensk Oblast,RUS
562309,Furmanov,Russia,Ivanovo Oblast,RUS
562319,Fryazino,Russia,Moscow Oblast,RUS
562321,Fryazevo,Russia,Moscow Oblast,RUS
562389,Frolovo,Russia,Volgograd Oblast,RUS
562820,Fili,Russia,Moscow Oblast,RUS
563379,Ezhva,Russia,Komi,RUS
563464,Engels,Russia,Saratov Oblast,RUS
563472,Enem,Russia,Adygeya Republic,RUS
563514,Elista,Russia,Kalmykiya Republic,RUS
563522,Elektrougli,Russia,Moscow Oblast,RUS
563523,Elektrostal’,Russia,Moscow Oblast,RUS
563524,Elektrogorsk,Russia,Moscow Oblast,RUS
563551,Ekazhevo,Russia,Ingushetiya Republic,RUS
563705,Dzerzhinskiy,Russia,Moscow Oblast,RUS
563708,Dzerzhinsk,Russia,Nizhny Novgorod Oblast,RUS
563719,Dyurtyuli,Russia,Bashkortostan Republic,RUS
563822,Dyat’kovo,Russia,Bryansk Oblast,RUS
564654,Dubovka,Russia,Volgograd Oblast,RUS
564719,Dubna,Russia,Moscow Oblast,RUS
565197,Dorogomilovo,Russia,Moscow Oblast,RUS
565289,Donskoye,Russia,Stavropol Kray,RUS
565290,Donskoy,Russia,Tula Oblast,RUS
565348,Donetsk,Russia,Rostov,RUS
565381,Domodedovo,Russia,Moscow Oblast,RUS
565614,Dolgoprudnyy,Russia,Moscow Oblast,RUS
565778,Dobryanka,Russia,Perm Krai,RUS
565955,Dmitrov,Russia,Moscow Oblast,RUS
566155,Divnoye,Russia,Stavropol Kray,RUS
566181,Dinskaya,Russia,Krasnodar Krai,RUS
566199,Dimitrovgrad,Russia,Ulyanovsk,RUS
566384,Desnogorsk,Russia,Smolensk Oblast,RUS
566532,Derbent,Russia,Dagestan,RUS
566854,Dedovsk,Russia,Moscow Oblast,RUS
566976,Davydkovo,Russia,Moscow,RUS
567006,Davlekanovo,Russia,Bashkortostan Republic,RUS
567109,Dankov,Russia,Lipetsk Oblast,RUS
567183,Danilov,Russia,Yaroslavl Oblast,RUS
567290,Dagestanskiye Ogni,Russia,Dagestan,RUS
567311,Dachnoye,Russia,St.-Petersburg,RUS
567434,Chusovoy,Russia,Perm Krai,RUS
567774,Chudovo,Russia,Novgorod Oblast,RUS
567990,Chistopol’,Russia,Tatarstan Republic,RUS
568012,Chishmy,Russia,Bashkortostan Republic,RUS
568587,Chernyanka,Russia,Belgorod Oblast,RUS
568595,Chernyakhovsk,Russia,Kaliningrad Oblast,RUS
568608,Chernushka,Russia,Perm Krai,RUS
568808,Chernogolovka,Russia,Moscow Oblast,RUS
569154,Cherkessk,Russia,Karachayevo-Cherkesiya Republic,RUS
569223,Cherepovets,Russia,Vologda Oblast,RUS
569273,Cherëmushki,Russia,Moscow,RUS
569591,Chekhov,Russia,Moscow Oblast,RUS
569639,Chegem,Russia,Kabardino-Balkariya Republic,RUS
569696,Cheboksary,Russia,Chuvashia,RUS
569742,Chaykovskiy,Russia,Perm Krai,RUS
569955,Chapayevsk,Russia,Samara Oblast,RUS
570427,Buzuluk,Russia,Orenburg Oblast,RUS
570479,Buynaksk,Russia,Dagestan,RUS
570508,Buy,Russia,Kostroma Oblast,RUS
570563,Buturlinovka,Russia,Voronezh Oblast,RUS
571155,Buinsk,Russia,Tatarstan Republic,RUS
571159,Buguruslan,Russia,Orenburg Oblast,RUS
571170,Bugulma,Russia,Tatarstan Republic,RUS
571306,Budyonnovsk,Russia,Stavropol Kray,RUS
571420,Bryukhovetskaya,Russia,Krasnodar Krai,RUS
571476,Bryansk,Russia,Bryansk Oblast,RUS
571557,Bronnitsy,Russia,Moscow Oblast,RUS
571741,Brateyevo,Russia,Moscow,RUS
572154,Borovichi,Russia,Novgorod Oblast,RUS
572525,Borisoglebsk,Russia,Voronezh Oblast,RUS
572665,Bor,Russia,Nizhny Novgorod Oblast,RUS
574675,Bol’shaya Setun’,Russia,Moscow Oblast,RUS
575349,Bologoye,Russia,Tver Oblast,RUS
575410,Boksitogorsk,Russia,Leningradskaya Oblast',RUS
575457,Boguchar,Russia,Voronezh Oblast,RUS
575505,Bogorodskoye,Russia,Moscow,RUS
575560,Bogorodsk,Russia,Nizhny Novgorod Oblast,RUS
575591,Bogoroditsk,Russia,Tula Oblast,RUS
575948,Bobrov,Russia,Voronezh Oblast,RUS
576116,Blagoveshchensk,Russia,Bashkortostan Republic,RUS
576172,Blagodarnyy,Russia,Stavropol Kray,RUS
576279,Biryulëvo,Russia,Moscow,RUS
576317,Birsk,Russia,Bashkortostan Republic,RUS
576432,Bibirevo,Russia,Moscow,RUS
576566,Bezhetsk,Russia,Tver Oblast,RUS
576590,Bezenchuk,Russia,Samara Oblast,RUS
576697,Beslan,Russia,North Ossetia–Alania,RUS
577206,Berezniki,Russia,Perm Krai,RUS
577881,Beloretsk,Russia,Bashkortostan Republic,RUS
577893,Belorechensk,Russia,Krasnodar Krai,RUS
577901,Beloozyorskiy,Russia,Moscow Oblast,RUS
578072,Belgorod,Russia,Belgorod Oblast,RUS
578091,Belëv,Russia,Tula Oblast,RUS
578120,Belebey,Russia,Bashkortostan Republic,RUS
578155,Belaya Kalitva,Russia,Rostov,RUS
578169,Belaya Glina,Russia,Krasnodar Krai,RUS
578534,Baymak,Russia,Bashkortostan Republic,RUS
578638,Bavly,Russia,Tatarstan Republic,RUS
578740,Bataysk,Russia,Rostov,RUS
578931,Barysh,Russia,Ulyanovsk,RUS
579432,Balezino,Russia,Udmurtiya Republic,RUS
579460,Balashov,Russia,Saratov Oblast,RUS
579464,Balashikha,Russia,Moscow Oblast,RUS
579492,Balakovo,Russia,Saratov Oblast,RUS
579514,Novaya Balakhna,Russia,Nizhny Novgorod Oblast,RUS
579529,Balabanovo,Russia,Kaluga Oblast,RUS
579574,Baksan,Russia,Kabardino-Balkariya Republic,RUS
579738,Bakal,Russia,Chelyabinsk,RUS
579771,Bagayevskaya,Russia,Rostov,RUS
579870,Babushkin,Russia,Moscow,RUS
580054,Azov,Russia,Rostov,RUS
580218,Avtury,Russia,Chechnya,RUS
580222,Avtovo,Russia,St.-Petersburg,RUS
580420,Atkarsk,Russia,Saratov Oblast,RUS
580497,Astrakhan,Russia,Astrakhan Oblast,RUS
580660,Asha,Russia,Chelyabinsk,RUS
580716,Arzgir,Russia,Stavropol Kray,RUS
580724,Arzamas,Russia,Nizhny Novgorod Oblast,RUS
580850,Arsk,Russia,Tatarstan Republic,RUS
580922,Armavir,Russia,Krasnodar Krai,RUS
581049,Arkhangel’sk,Russia,Arkhangelskaya,RUS
581126,Argun,Russia,Chechnya,RUS
581179,Ardon,Russia,North Ossetia–Alania,RUS
581313,Apsheronsk,Russia,Krasnodar Krai,RUS
581321,Aprelevka,Russia,Moscow Oblast,RUS
581357,Apatity,Russia,Murmansk,RUS
581671,Anna,Russia,Voronezh Oblast,RUS
581928,Andreyevskoye,Russia,Moscow Oblast,RUS
582182,Anapa,Russia,Krasnodar Krai,RUS
582266,Amin’yevo,Russia,Moscow,RUS
582432,Al’met’yevsk,Russia,Tatarstan Republic,RUS
582750,Aleksin,Russia,Tula Oblast,RUS
582846,Alekseyevka,Russia,Moscow Oblast,RUS
582956,Alexeyevka,Russia,Belgorod Oblast,RUS
582993,Aleksandrovskoye,Russia,Stavropol Kray,RUS
583041,Aleksandrovsk,Russia,Perm Krai,RUS
583350,Aleksandrov,Russia,Vladimir Oblast,RUS
583437,Alatyr’,Russia,Chuvashia,RUS
583589,Levoberezhnyy,Russia,Moscow Oblast,RUS
583673,Aksay,Russia,Rostov,RUS
583785,Akhtyrskiy,Russia,Krasnodar Krai,RUS
583798,Akhtubinsk,Russia,Astrakhan Oblast,RUS
583983,Agryz,Russia,Tatarstan Republic,RUS
584126,Afipskiy,Russia,Krasnodar Krai,RUS
584243,Adler,Russia,Krasnodar Krai,RUS
584298,Achkhoy-Martan,Russia,Chechnya,RUS
584441,Abinsk,Russia,Krasnodar Krai,RUS
584471,Abdulino,Russia,Orenburg Oblast,RUS
611182,Vasil’yevo,Russia,Tatarstan Republic,RUS
695019,Ryl’sk,Russia,Kursk Oblast,RUS
797781,Neftekumsk,Russia,Stavropol Kray,RUS
802078,Alagir,Russia,North Ossetia–Alania,RUS
802714,Persianovka,Russia,Rostov,RUS
819552,Annino,Russia,Moscow Oblast,RUS
823674,Dagomys,Russia,Krasnodar Krai,RUS
827329,Pavlovo,Russia,Nizhny Novgorod Oblast,RUS
828055,Belidzhi,Russia,Dagestan,RUS
829005,Lesnoy,Russia,Sverdlovsk Oblast,RUS
830844,Trëkhgornyy,Russia,Chelyabinsk,RUS
831129,Mirnyy,Russia,Arkhangelskaya,RUS
831130,Znamensk,Russia,Astrakhan Oblast,RUS
831165,Zarechnyy,Russia,Penza Oblast,RUS
841006,Kochubeyevskoye,Russia,Stavropol Kray,RUS
857689,Vnukovo,Russia,Moscow,RUS
857690,Moskovskiy,Russia,Moscow,RUS
863061,Usinsk,Russia,Komi,RUS
873901,Obukhovo,Russia,St.-Petersburg,RUS
874045,Staryy Malgobek,Russia,Ingushetiya Republic,RUS
1485357,Zavodoukovsk,Russia,Tyumen Oblast,RUS
1485439,Zarinsk,Russia,Altai Krai,RUS
1485445,Zarechnyy,Russia,Sverdlovsk Oblast,RUS
1485627,Yuzhnyy,Russia,Altai Krai,RUS
1485634,Yuzhnoural’sk,Russia,Chelyabinsk,RUS
1485724,Yurga,Russia,Kuzbass,RUS
1485997,Yeniseysk,Russia,Krasnoyarsk Krai,RUS
1486039,Yemanzhelinsk,Russia,Chelyabinsk,RUS
1486209,Yekaterinburg,Russia,Sverdlovsk Oblast,RUS
1486298,Yashkino,Russia,Kuzbass,RUS
1486340,Yarovoye,Russia,Altai Krai,RUS
1486468,Yalutorovsk,Russia,Tyumen Oblast,RUS
1486910,Vorkuta,Russia,Komi,RUS
1486913,Vorgashor,Russia,Komi,RUS
1487277,Verkhnyaya Salda,Russia,Sverdlovsk Oblast,RUS
1487281,Verkhnyaya Pyshma,Russia,Sverdlovsk Oblast,RUS
1487394,Verkhniy Ufaley,Russia,Chelyabinsk,RUS
1487882,Uzhur,Russia,Krasnoyarsk Krai,RUS
1488253,Zelenogorsk,Russia,Krasnoyarsk Krai,RUS
1488429,Uray,Russia,Khanty-Mansia,RUS
1488754,Tyumen,Russia,Tyumen Oblast,RUS
1488933,Turinsk,Russia,Sverdlovsk Oblast,RUS
1489246,Troitsk,Russia,Chelyabinsk,RUS
1489394,Topki,Russia,Kuzbass,RUS
1489425,Tomsk,Russia,Tomsk Oblast,RUS
1489508,Toguchin,Russia,Novosibirsk Oblast,RUS
1489530,Tobolsk,Russia,Tyumen Oblast,RUS
1489870,Tayshet,Russia,Irkutsk Oblast,RUS
1489907,Tayga,Russia,Kuzbass,RUS
1489962,Tavda,Russia,Sverdlovsk Oblast,RUS
1490003,Tatarsk,Russia,Novosibirsk Oblast,RUS
1490042,Tashtagol,Russia,Kuzbass,RUS
1490085,Tarko-Sale,Russia,Yamalo-Nenets,RUS
1490140,Tara,Russia,Omsk Oblast,RUS
1490256,Talnakh,Russia,Krasnoyarsk Krai,RUS
1490266,Tal’menka,Russia,Altai Krai,RUS
1490277,Talitsa,Russia,Sverdlovsk Oblast,RUS
1490281,Talitsa,Russia,Sverdlovsk Oblast,RUS
1490402,Sysert’,Russia,Sverdlovsk Oblast,RUS
1490551,Suzun,Russia,Novosibirsk Oblast,RUS
1490624,Surgut,Russia,Khanty-Mansia,RUS
1490686,Sukhoy Log,Russia,Sverdlovsk Oblast,RUS
1490796,Strezhevoy,Russia,Tomsk Oblast,RUS
1491159,Sredneuralsk,Russia,Sverdlovsk Oblast,RUS
1491230,Sovetskiy,Russia,Khanty-Mansia,RUS
1491291,Sosnovoborsk,Russia,Krasnoyarsk Krai,RUS
1491706,Slavgorod,Russia,Altai Krai,RUS
1491953,Shushenskoye,Russia,Krasnoyarsk Krai,RUS
1491999,Shumikha,Russia,Kurgan Oblast,RUS
1492401,Sharypovo,Russia,Krasnoyarsk Krai,RUS
1492517,Shadrinsk,Russia,Kurgan Oblast,RUS
1492663,Serov,Russia,Sverdlovsk Oblast,RUS
1492893,Sayanogorsk,Russia,Khakasiya Republic,RUS
1493197,Salekhard,Russia,Yamalo-Nenets,RUS
1493467,Rubtsovsk,Russia,Altai Krai,RUS
1493648,Rezh,Russia,Sverdlovsk Oblast,RUS
1493687,Reftinskiy,Russia,Sverdlovsk Oblast,RUS
1494091,Promyshlennaya,Russia,Kuzbass,RUS
1494114,Prokop’yevsk,Russia,Kuzbass,RUS
1494276,Poykovskiy,Russia,Khanty-Mansia,RUS
1494456,Polysayevo,Russia,Kuzbass,RUS
1494573,Polevskoy,Russia,Sverdlovsk Oblast,RUS
1494907,Plast,Russia,Chelyabinsk,RUS
1495974,Osinniki,Russia,Kuzbass,RUS
1496153,Omsk,Russia,Omsk Oblast,RUS
1496421,Ob’,Russia,Novosibirsk Oblast,RUS
1496476,Nyagan,Russia,Khanty-Mansia,RUS
1496503,Noyabrsk,Russia,Yamalo-Nenets,RUS
1496511,Novyy Urengoy,Russia,Yamalo-Nenets,RUS
1496739,Novosilikatnyy,Russia,Altai Krai,RUS
1496747,Novosibirsk,Russia,Novosibirsk Oblast,RUS
1496990,Novokuznetsk,Russia,Kuzbass,RUS
1497173,Novoaltaysk,Russia,Altai Krai,RUS
1497337,Norilsk,Russia,Krasnoyarsk Krai,RUS
1497393,Nizhnyaya Salda,Russia,Sverdlovsk Oblast,RUS
1497543,Nizhnevartovsk,Russia,Khanty-Mansia,RUS
1497549,Nizhneudinsk,Russia,Irkutsk Oblast,RUS
1497795,Nev’yansk,Russia,Sverdlovsk Oblast,RUS
1497917,Nefteyugansk,Russia,Khanty-Mansia,RUS
1497951,Nazarovo,Russia,Krasnoyarsk Krai,RUS
1498087,Nadym,Russia,Yamalo-Nenets,RUS
1498129,Myski,Russia,Kuzbass,RUS
1498693,Minusinsk,Russia,Krasnoyarsk Krai,RUS
1498894,Miass,Russia,Chelyabinsk,RUS
1498920,Mezhdurechensk,Russia,Kuzbass,RUS
1499053,Megion,Russia,Khanty-Mansia,RUS
1499163,Mayma,Russia,Altai,RUS
1499350,Mariinsk,Russia,Kuzbass,RUS
1500532,Linëvo,Russia,Novosibirsk Oblast,RUS
1500607,Lesosibirsk,Russia,Krasnoyarsk Krai,RUS
1500665,Leninsk-Kuznetsky,Russia,Kuzbass,RUS
1500933,Labytnangi,Russia,Yamalo-Nenets,RUS
1500973,Kyzyl,Russia,Republic of Tyva,RUS
1500997,Kyshtym,Russia,Chelyabinsk,RUS
1501141,Kuybyshev,Russia,Novosibirsk Oblast,RUS
1501255,Kurtamysh,Russia,Kurgan Oblast,RUS
1501321,Kurgan,Russia,Kurgan Oblast,RUS
1501365,Kupino,Russia,Novosibirsk Oblast,RUS
1501460,Kulunda,Russia,Altai Krai,RUS
1502026,Krasnoyarsk,Russia,Krasnoyarsk Krai,RUS
1502060,Krasnoural’sk,Russia,Sverdlovsk Oblast,RUS
1502061,Krasnoturinsk,Russia,Sverdlovsk Oblast,RUS
1502091,Krasnoobsk,Russia,Novosibirsk Oblast,RUS
1502536,Korkino,Russia,Chelyabinsk,RUS
1502603,Kopeysk,Russia,Chelyabinsk,RUS
1502725,Yugorsk,Russia,Khanty-Mansia,RUS
1502862,Kolpashevo,Russia,Tomsk Oblast,RUS
1503037,Kodinsk,Russia,Krasnoyarsk Krai,RUS
1503082,Kochenëvo,Russia,Novosibirsk Oblast,RUS
1503277,Kiselëvsk,Russia,Kuzbass,RUS
1503335,Kirovgrad,Russia,Sverdlovsk Oblast,RUS
1503772,Khanty-Mansiysk,Russia,Khanty-Mansia,RUS
1503901,Kemerovo,Russia,Kuzbass,RUS
1503940,Kedrovka,Russia,Kuzbass,RUS
1504139,Kayyerkan,Russia,Krasnoyarsk Krai,RUS
1504212,Kataysk,Russia,Kurgan Oblast,RUS
1504251,Kasli,Russia,Chelyabinsk,RUS
1504317,Kartaly,Russia,Chelyabinsk,RUS
1504343,Karpinsk,Russia,Sverdlovsk Oblast,RUS
1504489,Karasuk,Russia,Novosibirsk Oblast,RUS
1504636,Karabash,Russia,Chelyabinsk,RUS
1504682,Kansk,Russia,Krasnoyarsk Krai,RUS
1504769,Kamyshlov,Russia,Sverdlovsk Oblast,RUS
1504826,Kamensk-Ural’skiy,Russia,Sverdlovsk Oblast,RUS
1504871,Kamen’-na-Obi,Russia,Altai Krai,RUS
1504972,Kaltan,Russia,Kuzbass,RUS
1505074,Kalachinsk,Russia,Omsk Oblast,RUS
1505260,Ivdel’,Russia,Sverdlovsk Oblast,RUS
1505429,Iskitim,Russia,Novosibirsk Oblast,RUS
1505453,Ishim,Russia,Tyumen Oblast,RUS
1505526,Irbit,Russia,Sverdlovsk Oblast,RUS
1505933,Ilanskiy,Russia,Krasnoyarsk Krai,RUS
1506073,Gur’yevsk,Russia,Kuzbass,RUS
1506260,Gornyak,Russia,Altai Krai,RUS
1506271,Gorno-Altaysk,Russia,Altai,RUS
1507116,Dudinka,Russia,Krasnoyarsk Krai,RUS
1507379,Divnogorsk,Russia,Krasnoyarsk Krai,RUS
1507488,Degtyarsk,Russia,Sverdlovsk Oblast,RUS
1507636,Chunskiy,Russia,Irkutsk Oblast,RUS
1508054,Chernogorsk,Russia,Khakasiya Republic,RUS
1508161,Cherepanovo,Russia,Novosibirsk Oblast,RUS
1508291,Chelyabinsk,Russia,Chelyabinsk,RUS
1508350,Chebarkul’,Russia,Chelyabinsk,RUS
1508879,Borovskiy,Russia,Tyumen Oblast,RUS
1508943,Borodino,Russia,Krasnoyarsk Krai,RUS
1509819,Bolotnoye,Russia,Novosibirsk Oblast,RUS
1509852,Bogotol,Russia,Krasnoyarsk Krai,RUS
1509888,Bogdanovich,Russia,Sverdlovsk Oblast,RUS
1510018,Biysk,Russia,Altai Krai,RUS
1510203,Beryozovsky,Russia,Sverdlovsk Oblast,RUS
1510205,Berëzovskiy,Russia,Kuzbass,RUS
1510255,Berëzovka,Russia,Krasnoyarsk Krai,RUS
1510350,Berdsk,Russia,Novosibirsk Oblast,RUS
1510450,Beloyarskiy,Russia,Khanty-Mansia,RUS
1510469,Belovo,Russia,Kuzbass,RUS
1510853,Barnaul,Russia,Altai Krai,RUS
1510916,Barabinsk,Russia,Novosibirsk Oblast,RUS
1511309,Asino,Russia,Tomsk Oblast,RUS
1511330,Asbest,Russia,Sverdlovsk Oblast,RUS
1511368,Artëmovskiy,Russia,Sverdlovsk Oblast,RUS
1511466,Aramil,Russia,Sverdlovsk Oblast,RUS
1511494,Anzhero-Sudzhensk,Russia,Kuzbass,RUS
1511783,Aleysk,Russia,Altai Krai,RUS
1511954,Alapayevsk,Russia,Sverdlovsk Oblast,RUS
1512086,Akademgorodok,Russia,Novosibirsk Oblast,RUS
1512165,Achinsk,Russia,Krasnoyarsk Krai,RUS
1512205,Abaza,Russia,Khakasiya Republic,RUS
1512236,Abakan,Russia,Khakasiya Republic,RUS
1536289,Snezhinsk,Russia,Chelyabinsk,RUS
1538634,Ozersk,Russia,Chelyabinsk,RUS
1538635,Zheleznogorsk,Russia,Krasnoyarsk Krai,RUS
1538636,Novoural’sk,Russia,Sverdlovsk Oblast,RUS
1538637,Seversk,Russia,Tomsk Oblast,RUS
1539209,Gubkinskiy,Russia,Yamalo-Nenets,RUS
1540356,Raduzhny,Russia,Khanty-Mansia,RUS
1540711,Muravlenko,Russia,Yamalo-Nenets,RUS
1541359,Lyantor,Russia,Khanty-Mansia,RUS
2012484,Zima,Russia,Irkutsk Oblast,RUS
2012557,Zheleznogorsk-Ilimskiy,Russia,Irkutsk Oblast,RUS
2012593,Zeya,Russia,Amur Oblast,RUS
2013159,Yakutsk,Russia,Sakha,RUS
2013229,Vyazemskiy,Russia,Khabarovsk,RUS
2013258,Vrangel’,Russia,Primorye,RUS
2013348,Vladivostok,Russia,Primorye,RUS
2013399,Vikhorevka,Russia,Irkutsk Oblast,RUS
2013923,Ust’-Kut,Russia,Irkutsk Oblast,RUS
